artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_id,track_pop,artist_pop,release_date,artist_genre,name
Vampire Weekend,Arrows,Arrows,7vy7aFtv7wCxLGOKtw2Wy9,0.468,0.67,2,-8.052,1,0.0876,0.399,0.108,0.319,147.506,184067,4,5BvJzeQpmsdsFp4HGUYUEx,0.0,65.0,2008-02-20,baroque pop,9/21/19
Vampire Weekend,Vampire Weekend,Walcott,1Bw45KRmdKpX2pkIADDP0B,0.482,0.559,5,-5.454,1,0.0296,0.00273,0.223,0.597,80.777,221600,4,5BvJzeQpmsdsFp4HGUYUEx,0.0,65.0,2008-01-29,baroque pop,9/21/19
FUR,Trouble Always Finds Me,Trouble Always Finds Me,1mimMILrpRKT5fYU9LPxeF,0.408,0.806,7,-5.326,1,0.0841,0,0.277,0.709,152.024,137113,4,0e0z6v7dIm0XM7BgQTtB0a,0.0,47.0,2019-09-20,brighton indie,9/21/19
Gang Starr,Family and Loyalty,Family and Loyalty,23Sv4gtCjpTBlP8CbN2O6Y,0.72,0.763,6,-4.145,0,0.28,0,0.122,0.702,90.023,274667,4,5cMgGlA1xGyeAB2ctYlRdZ,40.0,60.0,2019-09-20,alternative hip hop,9/21/19
Wilco,Everyone Hides,Everyone Hides,2dZ0PelHrnlIEGJ6nwpcW1,0.728,0.886,2,-8.098,1,0.0579,0.0441,0.0834,0.837,145.75,179976,4,2QoU3awHVdcHS8LrZEKvSM,27.0,61.0,2019-09-17,alternative country,9/21/19
Zac Brown Band,The Owl,The Woods,6aHuuDMNritRkgkT2jphcM,0.733,0.863,8,-3.646,1,0.0668,5.68e-06,0.788,0.909,139.055,194709,4,6yJCxee7QumYr820xdIsjo,47.0,72.0,2019-09-20,contemporary country,9/21/19
The Lumineers,III,Salt And The Sea,5EKqsMU2tn1iAYNQF8h0ll,0.63,0.31,9,-9.253,1,0.028,0.0011,0.128,0.0712,93.067,270893,4,16oZKvXb6WkQlVAjwo2Wbg,60.0,75.0,2019-09-13,folk-pop,9/21/19
Cold War Kids,Waiting For Your Love / Complainer / 4th of July,Waiting For Your Love,6RY8937sT5RRsg6RhCLHpx,0.754,0.672,11,-6.597,0,0.043,0.00149,0.0959,0.901,114.941,208627,4,6VDdCwrBM4qQaGxoAyxyJC,0.0,60.0,2019-09-10,alternative rock,9/21/19
Wallows,Trust Fall / Just Like A Movie,Trust Fall,7m0dDmoOZlAFiiauud1HBd,0.499,0.7,2,-8.561,1,0.0322,0.126,0.0649,0.524,173.985,201053,4,0NIPkIjTV8mB795yEIiPYL,47.0,71.0,2019-09-06,indie pop,9/21/19
The Kinks,Arthur (Deluxe Edition),Victoria - Mono Mix,34UnzNK51PfiYFrEgc9lrD,0.48,0.851,7,-3.931,1,0.0337,0.00787,0.0772,0.768,141.82,220053,4,1SQRv42e4PjEYfPhS0Tk9E,51.0,64.0,1969-10-10,album rock,9/21/19
Vulfpeck,My First Car,Wait for the Moment,48wH8bAxvBJO2l14GmNLz7,0.773,0.36,0,-9.722,1,0.0955,0.00409,0.0823,0.681,79.207,230677,4,7pXu47GoqSYRajmBCjxdD6,59.0,57.0,2013-12-06,ann arbor indie,9/21/19
Shakey Graves,And The War Came,Dearly Departed,6dZAM6Jqs7HFhFlFBKqgAP,0.575,0.622,7,-5.885,1,0.117,0,0.142,0.734,86.464,212800,4,1fZpYWNWdL5Z3wrDtISFUH,0.0,58.0,2014-10-04,austin americana,9/21/19
Joni Mitchell,Blue,California,5eM6Rrk8rwLpUhrh7Kk5R1,0.464,0.328,4,-9.005,1,0.0407,0,0.135,0.784,70.859,230227,3,5hW4L92KnC6dX9t7tYM4Ve,12.0,53.0,1971-06-22,canadian singer-songwriter,9/21/19
Relient K,Forget And Not Slow Down,Savannah,5xJII9WBtF4YwKeTsymO6P,0.702,0.695,1,-6.152,1,0.0352,3.22e-05,0.115,0.554,107.915,256720,4,3nJWBJvK7uGvfp4iZh9CkN,43.0,54.0,2009-10-05,canadian ccm,9/21/19
Anderson .Paak,Malibu,Celebrate,2tiNFMg2R6nUE7frmYW6vj,0.738,0.629,0,-7.623,1,0.0667,0.00861,0.177,0.808,94.034,199149,4,3jK9MiCrA42lLAdMGUZpwa,38.0,77.0,2016-01-15,escape room,9/21/19
The Strokes,Is This It,Someday,56NkIxSZZiMpFP5ZNSxtnT,0.542,0.531,9,-7.481,1,0.0301,1.51e-06,0.338,0.671,105.97,183391,4,0epOFNiUfyON9EYx7Tpr6V,69.0,74.0,2001-07-30,alternative rock,9/21/19
Houndmouth,Little Neon Limelight,Black Gold,3qyVFxzBmV0TrdCfRmbfR3,0.423,0.563,3,-5.904,1,0.0416,4.2e-06,0.173,0.456,151.11,220613,4,7EGwUS3c5dXduO4sMyLWC5,0.0,57.0,2015-03-17,deep new americana,2/26/19
Houndmouth,Spotify Sessions,Runaround Sue (Live from SXSW 2015),1iVRF8Jw2OaQrRSZfNTs4C,0.243,0.804,2,-7.027,1,0.0811,0.000682,0.973,0.402,171.775,291488,4,7EGwUS3c5dXduO4sMyLWC5,0.0,57.0,2015-02-28,deep new americana,2/26/19
BØRNS,Dopamine,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627,0,0.0533,0.00137,0.26,0.518,120.041,218107,4,1KP6TWI40m7p3QBTU6u2xo,83.0,67.0,2015-10-16,modern alternative rock,2/26/19
The Kinks,"Lola Versus Powerman and the Moneygoround, Pt. One",Strangers,7obb4s6A7gf0Lc2AGxodMy,0.47,0.397,0,-9.337,1,0.0345,1.35e-05,0.109,0.487,128.69,198373,4,1SQRv42e4PjEYfPhS0Tk9E,58.0,64.0,1970-11-27,album rock,2/26/19
The Monkees,Pool It!,(I'd Go The) Whole Wide World,3FkP6u9dRgH1sJtlCoy7bB,0.646,0.599,7,-9.355,1,0.0268,2.75e-06,0.0617,0.846,113.057,176360,4,320EPCSEezHt1rtbfwH6Ck,45.0,61.0,1987-08-01,beatlesque,2/26/19
Hippo Campus,South - Single,South,64TjzuxG5PJ7payjphrOC0,0.532,0.548,1,-6.521,1,0.0291,0.0033,0.108,0.443,130.114,231469,4,1btWGBz4Uu1HozTwb2Lm8A,62.0,62.0,2015-08-03,indie pop,2/26/19
Cass McCombs,A Folk Set Apart,Minimum Wage,1EDgPvKsqQJQsT5kz0b8SI,0.619,0.549,7,-9.379,1,0.0303,0.269,0.0712,0.245,112.848,187093,4,2iUVQjheBnvOt8vaBrxXJz,26.0,45.0,2015-12-11,alternative country,2/26/19
Caamp,Boys (Side B),Song for a Friend,7cpz6hJMwGp4WWupErggGk,0.524,0.388,7,-10.809,1,0.0296,0.0478,0.316,0.648,128.145,198101,4,0wyMPXGfOuQzNR54ujR9Ix,46.0,67.0,2018-07-27,indie folk,2/26/19
Bahamas,Earthtones,No Wrong,1Qz9jmVX6tTE6fxuIgA3AK,0.816,0.241,7,-8.839,1,0.0841,0.000715,0.113,0.286,118.961,229080,4,4C50EbCS11M0VbGyH3OfLt,46.0,60.0,2018-02-16,canadian indie,2/26/19
Grizzly Bear,Veckatimest,Foreground,2MTQDSB9XLD1ejc6tAMQfv,0.469,0.224,11,-13.732,0,0.0331,0.112,0.137,0.0848,78.411,215373,4,2Jv5eshHtLycR6R8KQCdc4,44.0,55.0,2009-05-24,alternative dance,2/26/19
The Head And The Heart,The Head and the Heart,Rivers and Roads,20svOpmCQao5GUBgSu8zDe,0.499,0.178,0,-9.764,1,0.0345,3.75e-05,0.0762,0.184,131.993,284000,3,0n94vC3S9c3mb2HyNAOcjg,0.0,62.0,2011-01-11,folk-pop,2/26/19
The Shins,Wincing The Night Away,Australia,6OwwTVRndoy9aoDxsmrteR,0.427,0.824,4,-5.176,1,0.0374,0.000199,0.277,0.846,169.847,236712,4,4LG4Bs1Gadht7TCrMytQUO,0.0,60.0,2007-01-23,albuquerque indie,2/26/19
Hippo Campus,Spotify Singles,Baby - Recorded at Spotify Studios NYC,3pLtWj9iW6HT2TWAPcMZhg,0.55,0.374,0,-8.079,1,0.0237,0.000168,0.133,0.193,94.031,281248,4,1btWGBz4Uu1HozTwb2Lm8A,36.0,62.0,2018-11-28,indie pop,2/26/19
Bahamas,Barchords,Your Sweet Touch,2GqXW5YaidT50nlp0yqV5R,0.465,0.855,7,-4.529,1,0.0691,0.137,0.361,0.542,92.132,232800,4,4C50EbCS11M0VbGyH3OfLt,39.0,60.0,2012-01-01,canadian indie,2/26/19
Feed Me Jack,Chumpfrey,Until Then,0jnI2o0HKJrRglMwp3nIVJ,0.449,0.635,4,-8.941,1,0.0562,0.00629,0.123,0.491,116.91,252250,4,2eBmUbHKMQCAdD824cSiIL,47.0,40.0,2015-06-05,math rock,2/26/19
Wallows,Scrawny / Are You Bored Yet?,Scrawny,61duk78NU13GtX2ACpeF8L,0.639,0.816,6,-5.28,0,0.0485,0.0604,0.141,0.802,138.008,166520,4,0NIPkIjTV8mB795yEIiPYL,31.0,71.0,2019-02-18,indie pop,2/26/19
Wallows,Are You Bored Yet? (feat. Clairo),Are You Bored Yet? (feat. Clairo),1yY9uOKV3A9pPedzTfvbg1,0.681,0.683,8,-6.449,0,0.0287,2.55e-05,0.273,0.64,120.028,178000,4,0NIPkIjTV8mB795yEIiPYL,0.0,71.0,2019-02-01,indie pop,2/26/19
Wallows,Underneath the Streetlights in the Winter Outside Your House,Underneath the Streetlights in the Winter Outside Your House,1iLVNryGTKYzgHQITD1XTG,0.37,0.659,1,-4.981,1,0.0534,0.875,0.68,0.659,130.157,70805,4,0NIPkIjTV8mB795yEIiPYL,45.0,71.0,2018-07-27,indie pop,2/26/19
Dawes,We're All Gonna Die,Picture Of A Man,7kLLFI7CMkeGKahnxW2Slf,0.677,0.536,7,-7.115,1,0.0517,0.00779,0.077,0.601,136.057,260440,4,0CDUUM6KNRvgBFYIbWxJwV,12.0,50.0,2016-09-16,alternative country,2/26/19
Duncan Fellows,Both Sides of the Ceiling,Fresh Squeezed,3W3YJYPXgzGeb6l8DnKLmY,0.447,0.743,0,-5.773,1,0.03,0.00939,0.269,0.542,109.529,209987,4,0KHNqBQFBSJSTDRfvPfCbo,51.0,38.0,2017-08-25,austindie,2/26/19
Futurebirds,Hotel Parties,Twentyseven,5Cfr3aiI0f6oh0LJwlSbfC,0.487,0.851,4,-4.938,1,0.0376,0.00589,0.371,0.467,142.917,209586,4,4Ait1vX2ZaWPrkua8Z664O,36.0,44.0,2015-09-25,athens indie,2/26/19
Beck,Midnite Vultures,Debra,6aLmvz0CPeCNHCXK2H5QIC,0.611,0.597,0,-7.864,1,0.0764,0.0082,0.0605,0.385,147.507,343360,4,3vbKDsSS70ZX9D2OcvbZmS,52.0,64.0,1999,alternative rock,2/26/19
The Avett Brothers,Trouble Letting Go,Trouble Letting Go,75GK8TpEmO37hnknch9YgY,0.611,0.621,0,-4.08,1,0.0277,0,0.213,0.336,132.0,221413,4,196lKsA13K3keVXMDFK66q,34.0,60.0,2018-12-21,indie folk,12/21/18
Charlie Burg,Live in Peter's Attic,Instead of My Room,45NA8ssFxEeoK1uZWzVCJ8,0.731,0.821,2,-3.922,1,0.0831,1.6e-06,0.327,0.798,125.18,197689,4,0ubGY2CcC0tvR0eE6hJaT8,0.0,58.0,2016-12-20,ann arbor indie,12/21/18
Twin Peaks,Down in Heaven,Wanted You,6TDZDeTpzDl4v4cbqECsmQ,0.535,0.725,7,-5.493,1,0.0309,0.29,0.162,0.561,161.679,202733,4,1xD85sp0kecIVuMwUHShxs,42.0,47.0,2016-05-13,chicago indie,12/21/18
The Buttertones,Gravedigging,Neon Cowboy,33BrXOkhZDCFr2lJbFAXfJ,0.422,0.955,7,-3.549,1,0.0601,0.254,0.268,0.682,154.98,182547,4,1CMml5seBEaxQzlmaGxMPx,0.0,47.0,2018-01-01,indie garage rock,12/21/18
The Head And The Heart,Don't Dream It's Over,Don't Dream It's Over,4b1hVHiZrltoXPDskF0mCp,0.433,0.73,8,-4.933,1,0.0315,2.01e-06,0.105,0.346,84.138,219517,4,0n94vC3S9c3mb2HyNAOcjg,51.0,62.0,2017-06-12,folk-pop,12/21/18
FUR,If You Know That I'm Lonely,If You Know That I'm Lonely,0lvosDfrUEI07fTwQotQOv,0.393,0.542,7,-6.064,1,0.0325,0,0.239,0.624,145.914,166500,4,0e0z6v7dIm0XM7BgQTtB0a,0.0,47.0,2017-09-06,brighton indie,12/21/18
Vulfpeck,Hill Climber,Love is a Beautiful Thing,2vHiqt9sSVgHLz2DTD0byv,0.805,0.314,7,-11.009,1,0.0616,1.28e-06,0.112,0.566,114.353,233314,4,7pXu47GoqSYRajmBCjxdD6,0.0,57.0,2018-12-07,ann arbor indie,12/21/18
Vulfpeck,Hill Climber,For Survival,4stF6tTdUuJ3KSe6uZeMSc,0.626,0.611,9,-8.041,1,0.0641,4.92e-06,0.119,0.582,96.105,221425,4,7pXu47GoqSYRajmBCjxdD6,0.0,57.0,2018-12-07,ann arbor indie,12/21/18
Vulfpeck,Hill Climber,Lonely Town,6RKgqBMel196p8kmL2kZNN,0.908,0.644,7,-7.964,1,0.0429,3.24e-06,0.123,0.955,100.401,174614,4,7pXu47GoqSYRajmBCjxdD6,0.0,57.0,2018-12-07,ann arbor indie,12/21/18
Vulfpeck,Hill Climber,Darwin Derby,5JVccMKbfvFUYqb6DmbfQn,0.815,0.759,10,-6.43,1,0.0767,0,0.331,0.907,117.92,195419,4,7pXu47GoqSYRajmBCjxdD6,0.0,57.0,2018-12-07,ann arbor indie,12/21/18
Three Dog Night,The Best Of 3 Dog Night,Never Been To Spain,4czsX9Yl9As2oC3pjRkARq,0.498,0.531,9,-14.548,1,0.0321,0.00108,0.629,0.781,89.056,221707,4,4FAEZeJcsYYBkNq2D3KGTV,46.0,59.0,1982-01-01,album rock,12/21/18
Buffalo Springfield,Buffalo Springfield,For What It's Worth,1qRA5BS78u3gME0loMl9AA,0.653,0.519,2,-10.164,1,0.0497,0.0209,0.101,0.822,98.883,153693,4,3eskO5m0H4yiF64vRySBjr,76.0,58.0,1966-12-05,blues rock,12/21/18
Jimmy Cliff,The Harder They Come,Rivers Of Babylon,28kIH16AraOQKkUdHeR7kT,0.756,0.463,7,-10.465,1,0.0406,0.000793,0.118,0.863,106.733,255267,4,3rJ3m1tM6vUgiWLjfV8sRf,0.0,60.0,1972-01-01,dub,12/21/18
Three Dog Night,The Best Of 3 Dog Night,Shambala,4OLBx9wxBXhsZCUZiOXGtq,0.507,0.52,9,-15.505,1,0.0399,0.00048,0.548,0.835,128.553,202333,4,4FAEZeJcsYYBkNq2D3KGTV,48.0,59.0,1982-01-01,album rock,12/21/18
Three Dog Night,The Best Of 3 Dog Night,Joy To The World,2F8U2IXoYAz2v3vLpyWgBY,0.588,0.697,2,-13.944,1,0.0317,2.42e-06,0.186,0.97,129.17,212827,4,4FAEZeJcsYYBkNq2D3KGTV,29.0,59.0,1982-01-01,album rock,12/21/18
10cc,Deceptive Bends,Honeymoon With B Troop,2YU7zBk7tQG2ADzuLBRtPm,0.7,0.554,6,-11.117,1,0.0462,0.0034,0.186,0.77,132.907,166933,4,6i6WlGzQtXtz7GcC5H5st5,48.0,59.0,1977,album rock,12/21/18
BØRNS,Dopamine,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627,0,0.0533,0.00137,0.26,0.518,120.041,218107,4,1KP6TWI40m7p3QBTU6u2xo,83.0,67.0,2015-10-16,modern alternative rock,12/21/18
Houndmouth,Little Neon Limelight,Black Gold,3qyVFxzBmV0TrdCfRmbfR3,0.423,0.563,3,-5.904,1,0.0416,4.2e-06,0.173,0.456,151.11,220613,4,7EGwUS3c5dXduO4sMyLWC5,0.0,57.0,2015-03-17,deep new americana,12/21/18
Foster The People,Sit Next to Me (Versions),Sit Next to Me - Acoustic,3rlGhzsLdOEMb65d3q7ZO5,0.732,0.602,6,-8.056,0,0.087,0.0192,0.109,0.477,189.909,258520,4,7gP3bB2nilZXLfPHJhMdvc,39.0,70.0,2017-10-13,indietronica,11/15/18
Spoon,They Want My Soul,Inside Out,7qCZgvV98j6RjUULW1s1it,0.621,0.62,0,-4.721,1,0.0293,0.162,0.0771,0.515,176.016,301960,4,0K1q0nXQ8is36PzOKAMbNe,62.0,58.0,2014-08-05,alternative rock,11/15/18
BRONCHO,Get in My Car,Get in My Car,1TmigX4pqaJYy0e4SINsfQ,0.775,0.736,11,-5.399,1,0.0339,0.152,0.11,0.909,143.003,216554,4,6Lll1MPPak4m4vZKuJB264,0.0,43.0,2017-07-07,indie garage rock,11/15/18
Arctic Monkeys,AM,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,1,0.0323,0.000263,0.217,0.405,85.03,272394,4,7Ln80lUS6He07XvHI8qqHH,86.0,82.0,2013-09-09,garage rock,11/15/18
Traveller,Western Movies,Hummingbird,3qpOWpMKoy7p4m6bGV9a0e,0.957,0.416,2,-9.984,1,0.0545,0.000664,0.107,0.855,108.992,192743,4,4kZAv5F7ojPi4hfxi7zy0l,16.0,28.0,2017-09-22,indie folk,11/15/18
John Mayer,New Light,New Light,3bH4HzoZZFq8UpZmI2AMgV,0.828,0.689,7,-7.878,1,0.0326,0.0384,0.0808,0.853,123.931,216015,4,0hEurMDQu99nJRq8pTxO14,5.0,76.0,2018-05-10,neo mellow,11/15/18
Moon Taxi,Daybreaker,Red Hot Lights,0xmtSOofR05Lu0ggb5lZ7X,0.603,0.865,8,-3.02,0,0.0383,0.0005,0.109,0.546,122.984,210907,4,5DK8eK7fjvRsziXzyr3sFA,50.0,51.0,2015-10-02,indie poptimism,11/15/18
The Head And The Heart,Don't Dream It's Over,Don't Dream It's Over,4b1hVHiZrltoXPDskF0mCp,0.433,0.73,8,-4.933,1,0.0315,2.01e-06,0.105,0.346,84.138,219517,4,0n94vC3S9c3mb2HyNAOcjg,51.0,62.0,2017-06-12,folk-pop,11/15/18
courtship.,Tell Me Tell Me,Tell Me Tell Me,3n0y72mRws8IZPQA0QkKEK,0.578,0.769,0,-4.527,1,0.0866,0.00373,0.25,0.721,119.859,188258,4,2OK16hAFRHoJiFZKeZe8A8,0.0,43.0,2017-09-12,indie pop,11/15/18
Cold War Kids,LA DIVINE,Can We Hang On ?,33DLdGdo8h58yo0oucWsHT,0.53,0.733,2,-3.863,1,0.0287,0,0.407,0.409,74.987,223400,4,6VDdCwrBM4qQaGxoAyxyJC,49.0,60.0,2017-04-07,alternative rock,11/15/18
Phoenix,Bankrupt!,The Real Thing,4FvKm42orgZqEPwPNCdrP5,0.445,0.848,11,-3.787,1,0.0458,0.00269,0.202,0.412,120.079,202893,4,1xU878Z1QtBldR7ru9owdU,0.0,62.0,2013-01-01,alternative dance,11/15/18
Cut Copy,Haiku From Zero,Counting Down,49sMChf1zXNi3PEBZZ6Xwg,0.594,0.848,1,-5.283,0,0.0391,0.00647,0.104,0.67,109.967,230787,4,4EENT7N7rCBwrddM3s0vFS,43.0,49.0,2017-09-22,alternative dance,11/15/18
Supertramp,Even In The Quietest Moments,Give A Little Bit,6XUHsYE38CEbYunT983O9G,0.531,0.818,2,-5.358,1,0.0452,0.0096,0.263,0.471,90.767,248173,4,3JsMj0DEzyWc0VDlHuy9Bx,76.0,67.0,1977-01-01,album rock,11/15/18
Pond,The Weather,Paint Me Silver,6YGVK9xgH2LI4Ghw6gqUxx,0.335,0.825,8,-5.598,1,0.0506,0.00429,0.226,0.682,177.156,224973,4,4skJp5OKvcc9eKokiuhi2s,60.0,52.0,2017-05-05,indie rock,11/15/18
TV Girl,French Exit,Lovers Rock,1H7zdcRD0gLGQY0w5ejGgX,0.559,0.871,5,-5.338,0,0.0392,0.00524,0.096,0.573,104.976,213920,4,0Y6dVaC9DZtPNH4591M42W,80.0,70.0,2014-06-05,indie pop,11/15/18
Car Seat Headrest,Teens of Denial,Cosmic Hero,38zlEhdgHFt5YGZHZvHi1Y,0.591,0.48,0,-7.455,1,0.0343,0.582,0.0787,0.154,117.079,511533,4,5PbpKlxQE0Ktl5lcNABoFf,0.0,60.0,2016-05-20,alternative rock,11/15/18
Alvvays,Alvvays,"Archie, Marry Me",5HLes17mwCwKt81mi0Tk35,0.27,0.83,7,-4.592,1,0.0741,0.434,0.142,0.205,117.314,196560,4,3kzwYV3OCB010YfXMF0Avt,62.0,54.0,2014-07-22,dreamo,11/15/18
BRONCHO,Boys Got to Go,Boys Got to Go,2UGLLsKmRE7O12uvhcCxgh,0.678,0.661,9,-5.803,1,0.0256,0.0232,0.0932,0.819,91.504,175944,4,6Lll1MPPak4m4vZKuJB264,0.0,43.0,2018-08-24,indie garage rock,11/15/18
Sports,Naked All the Time,Panama,6JfqUlQHtbdWDi5o7bp6qd,0.615,0.724,5,-8.583,1,0.0306,0.459,0.211,0.449,97.728,198547,4,4AGNJdJiVltImYk1UTLE0K,0.0,52.0,2015-07-24,neo-psychedelic,11/15/18
Brothers + Company,Run,Take This Love,74ehQPUbiEVkUM0UdmkVzc,0.526,0.784,6,-6.483,0,0.0319,0.0203,0.147,0.522,135.906,225926,4,2r4Yrkx4LokKxn7LHzJQjV,38.0,22.0,2016-03-25,indie rockism,11/15/18
The Lemon Twigs,Do Hollywood,I Wanna Prove to You,7sjYzHb6IEQelfcG52hM28,0.392,0.677,2,-5.689,1,0.0343,1.13e-05,0.16,0.377,94.213,221213,4,7eYZSXnQVCODCVmTV8Hk2T,0.0,37.0,2016-10-14,baroque pop,11/15/18
The Avett Brothers,Mignonette,At the Beach,03xNUQYx0Mb7Sdsq0YcZgY,0.563,0.756,7,-7.916,1,0.0565,1.55e-05,0.114,0.624,105.121,249173,4,196lKsA13K3keVXMDFK66q,51.0,60.0,2004-07-27,indie folk,11/15/18
Manwolves,A Safety Meeting,Weather Is Warm,5Vn4xVv8UPJb7YPRbKliZA,0.538,0.786,2,-4.397,1,0.0564,0,0.0686,0.548,158.011,244607,4,6RCI4WXRwG9jnRHZgzBYFr,0.0,45.0,2018-09-14,bedroom soul,11/15/18
Jack Johnson,All The Light Above It Too,"Fragments - From The Film ""The Smog Of The Sea""",2eVKwKivluiYn67kLtZ3d7,0.73,0.146,2,-11.937,1,0.0351,0.000391,0.104,0.661,92.23,221307,4,3GBPw9NK25X1Wt2OUvOwY3,57.0,74.0,2017-09-08,neo mellow,10/11/18
Jack Johnson,From Here To Now To You,I Got You,5WjDmjD39LsFCRRALhorjd,0.899,0.399,11,-6.553,1,0.038,1.52e-05,0.0923,0.544,98.067,179347,4,3GBPw9NK25X1Wt2OUvOwY3,50.0,74.0,2013-01-01,neo mellow,10/11/18
Jack Johnson,From Here To Now To You,Shot Reverse Shot,2X0qcU9gIs4UkovtlS6RMn,0.768,0.912,0,-5.025,1,0.0839,0.000145,0.196,0.645,139.16,190427,4,3GBPw9NK25X1Wt2OUvOwY3,40.0,74.0,2013-01-01,neo mellow,10/11/18
Wallows,Drunk on Halloween,Drunk on Halloween,0z9dPcBhJvqO06QMaKelUE,0.631,0.634,6,-4.456,1,0.0247,1.3e-05,0.0924,0.774,100.967,237027,4,0NIPkIjTV8mB795yEIiPYL,59.0,71.0,2018-10-12,indie pop,10/11/18
Jack Johnson,In Between Dreams,Breakdown,3cnRYoW4nYzIuVPCp7k5iG,0.773,0.394,0,-9.252,1,0.0516,1.36e-05,0.0953,0.443,74.977,212707,4,3GBPw9NK25X1Wt2OUvOwY3,56.0,74.0,2005-01-01,neo mellow,10/11/18
Jack Johnson,In Between Dreams,Better Together,4VywXu6umkIQ2OS0m1I79y,0.868,0.347,5,-9.529,1,0.0536,2e-05,0.11,0.659,110.059,207680,4,3GBPw9NK25X1Wt2OUvOwY3,71.0,74.0,2005-01-01,neo mellow,10/11/18
Foster The People,Sit Next to Me (Versions),Sit Next to Me - Acoustic,3rlGhzsLdOEMb65d3q7ZO5,0.732,0.602,6,-8.056,0,0.087,0.0192,0.109,0.477,189.909,258520,4,7gP3bB2nilZXLfPHJhMdvc,39.0,70.0,2017-10-13,indietronica,10/11/18
Portugal. The Man,The Satanic Satanist,People Say,1Hle8Xb0v0CE4xJR8Ezr89,0.543,0.771,0,-5.91,1,0.029,6.56e-06,0.779,0.68,79.965,179360,4,4kI8Ie27vjvonwaB2ePh8T,0.0,64.0,2009-01-01,indie rock,10/11/18
Cold War Kids,Spotify Singles,No One - Recorded At Spotify Studios NYC,2slPSwOa6A605bhQkrcSdi,0.491,0.295,9,-12.797,1,0.0292,0.0369,0.149,0.0398,82.605,240522,4,6VDdCwrBM4qQaGxoAyxyJC,36.0,60.0,2017-05-24,alternative rock,10/11/18
Colony House,Only The Lonely,1234,3Ic4umm1pXwqG6XMK33F7h,0.547,0.904,10,-3.639,1,0.117,0,0.0521,0.671,155.952,203240,3,6R664N4cEza3eORSqKSgO4,36.0,53.0,2017-01-13,indie poptimism,10/11/18
Hippo Campus,Landmark,Way It Goes,6CES1554HcWMIVroJfmmBm,0.542,0.906,9,-4.213,1,0.0491,0.00043,0.377,0.515,120.014,245456,4,1btWGBz4Uu1HozTwb2Lm8A,64.0,62.0,2017-02-24,indie pop,10/11/18
Spoon,They Want My Soul,Inside Out,7qCZgvV98j6RjUULW1s1it,0.621,0.62,0,-4.721,1,0.0293,0.162,0.0771,0.515,176.016,301960,4,0K1q0nXQ8is36PzOKAMbNe,62.0,58.0,2014-08-05,alternative rock,10/11/18
Bahamas,Earthtones,Everything To Everyone,50EIC4ElPCZgtyzwlmdNxj,0.902,0.396,7,-7.7,1,0.0968,0.00203,0.174,0.482,91.495,285907,4,4C50EbCS11M0VbGyH3OfLt,36.0,60.0,2018-02-16,canadian indie,10/11/18
Arcade Fire,Spotify Singles,Everything Now - Recorded at Spotify Studios NYC,4pwnweaF5EFhy5Lfvg67f4,0.599,0.722,0,-10.947,1,0.0392,0.0153,0.0729,0.332,114.142,337838,4,3kjuyTCjPG1WMFCiyc5IuB,34.0,68.0,2017-09-20,baroque pop,10/11/18
Bear Hands,Back Seat Driver (Spirit Guide),Back Seat Driver (Spirit Guide),3shsLlt2L5dyInhG3cewKH,0.544,0.784,0,-4.948,1,0.0445,0.00194,0.103,0.433,89.002,229000,4,3ViZST9PgFoieuOHY2GZMp,0.0,39.0,2018-04-05,brooklyn indie,10/11/18
MGMT,Oracular Spectacular,Time to Pretend,4iG2gAwKXsOcijVaVXzRPW,0.438,0.94,2,-3.249,1,0.0452,0.0777,0.3,0.421,100.99,261000,3,0SwO7SWeDHJijQ3XNS7xEE,72.0,73.0,2007-12-14,indie rock,10/11/18
Shakey Graves,Tomorrow,Tomorrow,47KDDZgFiX1w6RFOuLXsSn,0.564,0.354,7,-10.85,1,0.0334,3.43e-06,0.208,0.423,98.075,240587,3,1fZpYWNWdL5Z3wrDtISFUH,66.0,58.0,2016-09-02,austin americana,10/11/18
Grizzly Bear,Veckatimest,"Ready, Able",5cf1ZfI16kHp3S1ySpQ36G,0.432,0.458,0,-9.723,1,0.0399,0.719,0.111,0.232,152.572,257213,3,2Jv5eshHtLycR6R8KQCdc4,53.0,55.0,2009-05-24,alternative dance,10/11/18
Kishi Bashi,Spotify Singles,The Only Living Boy in New York - Recorded at Spotify Studios NYC,7o3P67x3vGKrKp9bmkQDg0,0.601,0.325,10,-13.193,1,0.0286,0.000559,0.0902,0.266,73.085,240483,4,3LVPGE5jPPwtbGslx07YR0,0.0,52.0,2017-07-12,chamber pop,10/11/18
Phoenix,Bankrupt!,S.O.S In Bel Air,08vv5NAEpKf5CYQEvPP8Oz,0.253,0.825,5,-3.823,1,0.0452,0.000108,0.316,0.251,139.965,221747,4,1xU878Z1QtBldR7ru9owdU,0.0,62.0,2013-01-01,alternative dance,10/11/18
